127.0.0.1|1522883888
127.0.0.1|1522883893
127.0.0.1|1522884234
127.0.0.1|1522910789
127.0.0.1|1522910822
127.0.0.1|1522911410
127.0.0.1|1522911453
127.0.0.1|1522911650
127.0.0.1|1522911672
127.0.0.1|1522911746
127.0.0.1|1522911759
127.0.0.1|1522911820
127.0.0.1|1522911859
127.0.0.1|1522911901
127.0.0.1|1522911971
127.0.0.1|1522912011
127.0.0.1|1522912280
127.0.0.1|1522912298
127.0.0.1|1522912605
127.0.0.1|1522912614
127.0.0.1|1522912861
127.0.0.1|1523154114
127.0.0.1|1523154488
127.0.0.1|1523154494
127.0.0.1|1523154524
127.0.0.1|1523154547
127.0.0.1|1523154556
127.0.0.1|1523155242
127.0.0.1|1523155255
127.0.0.1|1523155267
127.0.0.1|1523155272
127.0.0.1|1523155293
127.0.0.1|1523155314
127.0.0.1|1523166161
127.0.0.1|1523166687
127.0.0.1|1523167064
127.0.0.1|1523167092
127.0.0.1|1523167304
127.0.0.1|1523167321
127.0.0.1|1523167435
127.0.0.1|1523167442
127.0.0.1|1523167451
127.0.0.1|1523167461
127.0.0.1|1523167469
127.0.0.1|1523169050
127.0.0.1|1523169304
127.0.0.1|1523175050
127.0.0.1|1523175073
127.0.0.1|1523175120
127.0.0.1|1523175126
127.0.0.1|1523175170
127.0.0.1|1523175366
127.0.0.1|1523175376
127.0.0.1|1523175399
127.0.0.1|1523175417
127.0.0.1|1523175486
127.0.0.1|1523175635
127.0.0.1|1523175646
127.0.0.1|1523266068
127.0.0.1|1523266138
127.0.0.1|1523266144
127.0.0.1|1523266264
127.0.0.1|1523266377
127.0.0.1|1523266422
127.0.0.1|1523267148
127.0.0.1|1523267190
127.0.0.1|1523267897
127.0.0.1|1523267963
127.0.0.1|1523324436
127.0.0.1|1523331414
127.0.0.1|1523331435
