127.0.0.1|1522884226
127.0.0.1|1522884232
127.0.0.1|1522884233
127.0.0.1|1522910799
127.0.0.1|1522910818
127.0.0.1|1522911417
127.0.0.1|1522911468
127.0.0.1|1522911619
127.0.0.1|1522911643
127.0.0.1|1522911653
127.0.0.1|1522911678
127.0.0.1|1522911753
127.0.0.1|1522911825
127.0.0.1|1522911870
127.0.0.1|1522911897
127.0.0.1|1522911978
127.0.0.1|1522912016
127.0.0.1|1522912177
127.0.0.1|1522912284
127.0.0.1|1522912302
127.0.0.1|1522912607
127.0.0.1|1522912617
127.0.0.1|1523154116
127.0.0.1|1523154490
127.0.0.1|1523154528
127.0.0.1|1523155243
127.0.0.1|1523155246
127.0.0.1|1523155247
127.0.0.1|1523155247
127.0.0.1|1523155248
127.0.0.1|1523155248
127.0.0.1|1523155259
127.0.0.1|1523155269
127.0.0.1|1523155299
127.0.0.1|1523155305
127.0.0.1|1523167085
127.0.0.1|1523167478
127.0.0.1|1523167610
127.0.0.1|1523168435
127.0.0.1|1523168439
127.0.0.1|1523168463
127.0.0.1|1523168627
127.0.0.1|1523168920
127.0.0.1|1523168979
127.0.0.1|1523169316
127.0.0.1|1523169442
127.0.0.1|1523169449
127.0.0.1|1523169526
127.0.0.1|1523169665
127.0.0.1|1523169674
127.0.0.1|1523169690
127.0.0.1|1523169694
127.0.0.1|1523170016
127.0.0.1|1523170024
127.0.0.1|1523170441
127.0.0.1|1523170445
127.0.0.1|1523170483
127.0.0.1|1523170484
127.0.0.1|1523170500
127.0.0.1|1523170503
127.0.0.1|1523170504
127.0.0.1|1523170505
127.0.0.1|1523170535
127.0.0.1|1523170683
127.0.0.1|1523170690
127.0.0.1|1523171103
127.0.0.1|1523171236
127.0.0.1|1523171241
127.0.0.1|1523171258
127.0.0.1|1523171781
127.0.0.1|1523171905
127.0.0.1|1523171926
127.0.0.1|1523171995
127.0.0.1|1523171998
127.0.0.1|1523172044
127.0.0.1|1523172058
127.0.0.1|1523172225
127.0.0.1|1523172325
127.0.0.1|1523172328
127.0.0.1|1523172353
127.0.0.1|1523172356
127.0.0.1|1523172513
127.0.0.1|1523172521
127.0.0.1|1523172527
127.0.0.1|1523172565
127.0.0.1|1523172793
127.0.0.1|1523172851
127.0.0.1|1523172985
127.0.0.1|1523172988
127.0.0.1|1523172990
127.0.0.1|1523173096
127.0.0.1|1523173185
127.0.0.1|1523173242
127.0.0.1|1523173271
127.0.0.1|1523173295
127.0.0.1|1523173322
127.0.0.1|1523173347
127.0.0.1|1523173363
127.0.0.1|1523173600
127.0.0.1|1523173604
127.0.0.1|1523173727
127.0.0.1|1523173756
127.0.0.1|1523174086
127.0.0.1|1523174090
127.0.0.1|1523174103
127.0.0.1|1523174188
127.0.0.1|1523174225
127.0.0.1|1523174234
127.0.0.1|1523174308
127.0.0.1|1523174368
127.0.0.1|1523174370
127.0.0.1|1523174469
127.0.0.1|1523174503
127.0.0.1|1523174614
127.0.0.1|1523174616
127.0.0.1|1523174671
127.0.0.1|1523174751
127.0.0.1|1523174867
127.0.0.1|1523174871
127.0.0.1|1523174875
127.0.0.1|1523174975
127.0.0.1|1523174978
127.0.0.1|1523174983
127.0.0.1|1523175006
127.0.0.1|1523175132
127.0.0.1|1523175178
127.0.0.1|1523175231
127.0.0.1|1523175239
127.0.0.1|1523175351
127.0.0.1|1523175424
127.0.0.1|1523175434
127.0.0.1|1523175448
127.0.0.1|1523175495
127.0.0.1|1523175638
127.0.0.1|1523175648
127.0.0.1|1523266147
127.0.0.1|1523266243
127.0.0.1|1523266257
127.0.0.1|1523266399
127.0.0.1|1523267153
127.0.0.1|1523267901
127.0.0.1|1523267968
127.0.0.1|1523331442
127.0.0.1|1523332303
127.0.0.1|1523332313
127.0.0.1|1523332476
127.0.0.1|1523332487
127.0.0.1|1523332510
127.0.0.1|1523332515
