127.0.0.1|1522882716
127.0.0.1|1522882840
127.0.0.1|1522882861
127.0.0.1|1522883012
127.0.0.1|1522883143
127.0.0.1|1522883145
127.0.0.1|1522883146
127.0.0.1|1522883146
127.0.0.1|1522883152
127.0.0.1|1522883153
127.0.0.1|1522883154
127.0.0.1|1522883154
127.0.0.1|1522883155
127.0.0.1|1522883160
127.0.0.1|1522883160
127.0.0.1|1522883162
127.0.0.1|1522883162
127.0.0.1|1522883163
127.0.0.1|1522883164
127.0.0.1|1522883165
127.0.0.1|1522883166
127.0.0.1|1522883197
127.0.0.1|1522883290
127.0.0.1|1522883313
127.0.0.1|1522883874
127.0.0.1|1522883899
127.0.0.1|1522884259
127.0.0.1|1522896657
127.0.0.1|1522896758
127.0.0.1|1522897287
127.0.0.1|1522897384
127.0.0.1|1522897480
127.0.0.1|1522897606
127.0.0.1|1522897697
127.0.0.1|1522897715
127.0.0.1|1522897730
127.0.0.1|1522897795
127.0.0.1|1522897826
127.0.0.1|1522897845
127.0.0.1|1522897880
127.0.0.1|1522897934
127.0.0.1|1522897961
127.0.0.1|1522898479
127.0.0.1|1522898664
127.0.0.1|1522898705
127.0.0.1|1522898741
127.0.0.1|1522898810
127.0.0.1|1522898865
127.0.0.1|1522899064
127.0.0.1|1522899117
127.0.0.1|1522899137
127.0.0.1|1522899150
127.0.0.1|1522899167
127.0.0.1|1522899189
127.0.0.1|1522899228
127.0.0.1|1522899301
127.0.0.1|1522899341
127.0.0.1|1522899577
127.0.0.1|1522899687
127.0.0.1|1522900261
127.0.0.1|1522900381
127.0.0.1|1522900632
127.0.0.1|1522909422
127.0.0.1|1522909461
127.0.0.1|1522909475
127.0.0.1|1522910888
127.0.0.1|1522970391
127.0.0.1|1522970516
127.0.0.1|1522970988
127.0.0.1|1522971019
127.0.0.1|1522971694
127.0.0.1|1522972306
127.0.0.1|1522972345
127.0.0.1|1523151634
127.0.0.1|1523151651
127.0.0.1|1523152222
127.0.0.1|1523152234
127.0.0.1|1523152334
127.0.0.1|1523152479
